predictor,window_months,horizon,benchmark,window_type,R2_oos_raw,cw_stat,cw_p_raw,beta_avg,cw_q_h,cw_q_global_bench
iv_120,60,12m,rolling,rolling,-3.277,0.6997464708581767,0.24204282471916172,0.896797,0.48408564943832344,0.7212883143351924
iv_120,72,1m,rolling,rolling,-1.281,0.1658534609788326,0.43413613645168403,0.117198,0.9999271463163794,0.891488109077255
iv_120,72,3m,rolling,rolling,4.066,1.5133104219967684,0.06510041331158638,0.300007,0.46632194697509116,0.46493258330043513
iv_120,72,6m,rolling,rolling,-0.186,0.8598404539364479,0.19493849807495067,0.60049,0.49247620566303324,0.6757117533050381
iv_120,72,12m,rolling,rolling,-3.47,0.5537415229877392,0.28987787679426974,0.864079,0.4964747201128546,0.7470678167046951
iv_120,120,1m,rolling,rolling,-1.112,0.20116908937473585,0.4202831802487992,0.086393,0.9999271463163794,0.8791151922001155
iv_120,120,3m,rolling,rolling,4.636,1.3890713229130343,0.08240553148887395,0.256453,0.46632194697509116,0.47330687154221746
iv_120,120,6m,rolling,rolling,10.196,1.364715280018057,0.08617127760586622,0.574098,0.33921571565401226,0.4743834806762392
iv_120,120,12m,rolling,rolling,12.166,1.3627785582246108,0.0864761553316061,0.872065,0.26779712618819956,0.4743834806762392
iv_80,48,1m,rolling,rolling,-18.898,-0.983402054239377,0.8372952001670895,0.067231,0.9999271463163794,0.9999271463163794
iv_80,48,3m,rolling,rolling,-15.9,-0.9870569029578723,0.8381926281441694,0.158377,0.9749849786839685,0.9999271463163794
iv_80,48,6m,rolling,rolling,-14.839,-0.010224062309186268,0.5040787396730405,0.290019,0.7392483939032289,0.9306069040117672
iv_80,48,12m,rolling,rolling,-17.544,-0.21053622172186282,0.583375407862582,0.35594,0.6794418533984953,0.9999271463163794
iv_80,60,1m,rolling,rolling,-11.427,-0.8436934447915004,0.8005796342243573,0.061851,0.9999271463163794,0.9999271463163794
iv_80,60,3m,rolling,rolling,-0.822,0.8034575162374465,0.21085517128866554,0.169401,0.6133968619306635,0.6980033256452377
iv_80,60,6m,rolling,rolling,-13.563,0.030599321609890626,0.4877945415873137,0.295843,0.7392483939032289,0.9154498124888635
iv_80,60,12m,rolling,rolling,-18.874,-0.2702765519580338,0.6065262484373308,0.326826,0.6850178805880442,0.9999271463163794
iv_80,72,1m,rolling,rolling,-7.985,-0.7819893053490483,0.7828895706145297,0.050546,0.9999271463163794,0.9999271463163794
iv_80,72,3m,rolling,rolling,-0.259,0.7231679026252957,0.23478836795702202,0.146461,0.6439909521106889,0.7124144373060346
iv_80,72,6m,rolling,rolling,-13.302,-0.2213651242716064,0.5875959271890915,0.259149,0.8295471913257763,0.9999271463163794
iv_80,72,12m,rolling,rolling,-16.165,-0.3918848072349001,0.6524283354761993,0.265556,0.7282920954152922,0.9999271463163794
iv_80,120,1m,rolling,rolling,-2.093,-0.6318458389885657,0.7362561913879337,0.03304,0.9999271463163794,0.9999271463163794
iv_80,120,3m,rolling,rolling,2.792,1.1008168665683156,0.1354881847335068,0.096154,0.5005531498563894,0.5720778905071047
iv_80,120,6m,rolling,rolling,3.286,0.7520343262450815,0.22601520812431533,0.187632,0.5368680066926715,0.7124144373060346
iv_80,120,12m,rolling,rolling,-1.046,0.05313795885603069,0.4788109936840921,0.158324,0.5967805739642591,0.9060301144506683
iv_90,48,1m,rolling,rolling,-19.49,-1.102177821757742,0.8648078140548792,0.096166,0.9999271463163794,0.9999271463163794
iv_90,48,3m,rolling,rolling,-17.242,-0.7560264139727899,0.7751833204482383,0.219611,0.9749849786839685,0.9999271463163794
iv_90,48,6m,rolling,rolling,-11.82,0.14709215280667237,0.4415296418304948,0.362251,0.7308076830297845,0.8923546445416316
iv_90,48,12m,rolling,rolling,-8.928,0.40303205017438903,0.3434623234078849,0.547561,0.5308001277662032,0.8091382342860602
iv_90,60,1m,rolling,rolling,-11.178,-0.8237625580037032,0.7949627569836222,0.092863,0.9999271463163794,0.9999271463163794
iv_90,60,3m,rolling,rolling,1.196,1.3004513991085445,0.09672315165098479,0.235176,0.46632194697509116,0.4996382966040054
iv_90,60,6m,rolling,rolling,-6.219,0.5106608967349258,0.30479426316667974,0.381758,0.565734607398495,0.7639218902451016
iv_90,60,12m,rolling,rolling,-11.05,0.1905379247282432,0.424443813924974,0.539866,0.5738958610816549,0.8810077002550812
iv_90,72,1m,rolling,rolling,-10.43,-0.7964744293778483,0.7871218338482718,0.082835,0.9999271463163794,0.9999271463163794
iv_90,72,3m,rolling,rolling,2.735,1.2864157239940437,0.09914900682780153,0.224386,0.46632194697509116,0.5009634029194182
iv_90,72,6m,rolling,rolling,-6.001,0.3129171327198363,0.3771718103762228,0.37485,0.6705276628910628,0.8392183372290132
iv_90,72,12m,rolling,rolling,-9.139,0.1040992466781144,0.4585452943376157,0.524282,0.5948695710325825,0.8983744542124715
iv_90,120,1m,rolling,rolling,-2.797,-0.3508471373466062,0.6371484841286708,0.055113,0.9999271463163794,0.9999271463163794
iv_90,120,3m,rolling,rolling,4.516,1.229763255686498,0.10939288580034237,0.179001,0.46632194697509116,0.5250858518416434
iv_90,120,6m,rolling,rolling,4.656,0.8848732683923527,0.18811249348946454,0.35044,0.4880756587834756,0.6750953037378914
iv_90,120,12m,rolling,rolling,1.903,0.5470052699912693,0.2921875557764232,0.488489,0.4964747201128546,0.7480001427876434
iv_skew_80_100,48,1m,rolling,rolling,-6.954,-2.3455698449051376,0.990500990630459,0.029906,0.9999271463163794,0.9999271463163794
iv_skew_80_100,48,3m,rolling,rolling,-13.261,-0.8730734016147195,0.8086884647119158,0.070909,0.9749849786839685,0.9999271463163794
iv_skew_80_100,48,6m,rolling,rolling,-18.224,-0.5513972375507854,0.7093193030170427,0.160937,0.906394525198817,0.9999271463163794
iv_skew_80_100,48,12m,rolling,rolling,-11.719,0.3898125435221765,0.3483375838465709,-0.269467,0.5308001277662032,0.8106765587702013
iv_skew_80_100,60,1m,rolling,rolling,-5.198,-2.044419391756945,0.9795439333946915,0.013538,0.9999271463163794,0.9999271463163794
iv_skew_80_100,60,3m,rolling,rolling,-14.485,-1.3936990954751727,0.9182957552493114,0.024967,0.9749849786839685,0.9999271463163794
iv_skew_80_100,60,6m,rolling,rolling,-23.866,-1.0514280095388835,0.8534689714167563,0.06728,0.9399974897192711,0.9999271463163794
iv_skew_80_100,60,12m,rolling,rolling,-12.065,0.34926860095772194,0.36344383436150063,-0.386887,0.5367785861339086,0.8307287642548585
iv_skew_80_100,72,1m,rolling,rolling,-4.087,-1.8439538695174889,0.967405068334111,-0.007586,0.9999271463163794,0.9999271463163794
iv_skew_80_100,72,3m,rolling,rolling,-10.866,-1.0941388673804915,0.8630529609216708,-0.039922,0.9749849786839685,0.9999271463163794
iv_skew_80_100,72,6m,rolling,rolling,-18.981,-0.7880679519282883,0.7846715200815958,-0.064007,0.92905947539421,0.9999271463163794
iv_skew_80_100,72,12m,rolling,rolling,-5.452,0.724889221626842,0.23425999686324864,-0.55044,0.47848850423131634,0.7124144373060346
iv_skew_80_100,120,1m,rolling,rolling,0.045,0.4227918877453359,0.33622355344763066,-0.027193,0.9999271463163794,0.7969743489129023
iv_skew_80_100,120,3m,rolling,rolling,0.904,0.9469751198295983,0.17182572858658662,-0.071102,0.5688024118728384,0.6434420074438287
iv_skew_80_100,120,6m,rolling,rolling,2.616,1.136920311985557,0.1277858000131296,-0.138823,0.42301506211242906,0.5705198441667889
iv_skew_80_100,120,12m,rolling,rolling,4.068,0.8056263191134845,0.2102291726644872,-0.423465,0.46934885059978537,0.6980033256452377
